symbol,entry_time,exit_time,entry_price,exit_price,quantity,pattern,pnl,pnl_pct,exit_reason
CIPLA-EQ,2025-12-08 14:36:00+05:30,2025-12-08 14:36:00+05:30,1499.2,1499.2,100,Falling Wedge,-299.8400000000256,-0.19980019980021685,target
ITC-EQ,2025-12-08 14:37:00+05:30,2025-12-08 14:37:00+05:30,401.5,401.5,100,Rising Wedge,-80.30000000000291,-0.19980019980020705,stop_loss
TATAMOTORS-EQ,2025-12-08 14:38:00+05:30,2025-12-08 14:38:00+05:30,346.0,346.0,100,Descending Triangle,-69.19999999999709,-0.1998001998001914,stop_loss
NTPC-EQ,2025-12-08 14:39:00+05:30,2025-12-08 14:39:00+05:30,318.4,318.4,100,Rising Wedge,-63.68000000000029,-0.19980019980020075,stop_loss
TATAMOTORS-EQ,2025-12-08 14:39:00+05:30,2025-12-08 14:39:00+05:30,345.9,345.9,100,Descending Triangle,-69.17999999999302,-0.19980019980017963,stop_loss
NTPC-EQ,2025-12-08 14:40:00+05:30,2025-12-08 14:40:00+05:30,318.4,318.4,100,Rising Wedge,-63.68000000000029,-0.19980019980020075,stop_loss
TATAMOTORS-EQ,2025-12-08 14:40:00+05:30,2025-12-08 14:40:00+05:30,345.95,345.95,100,Symmetrical Triangle,-69.19000000000233,-0.19980019980020652,stop_loss
RELIANCE-EQ,2025-12-08 14:37:00+05:30,2025-12-08 14:41:00+05:30,1539.4,1540.5,100,Falling Wedge,-197.9899999999907,-0.12848655826438773,target
HDFCBANK-EQ,2025-12-08 14:41:00+05:30,2025-12-08 14:41:00+05:30,1001.8,1001.8,100,Rising Wedge,-200.35999999998603,-0.19980019980018587,stop_loss
SBIN-EQ,2025-12-08 14:41:00+05:30,2025-12-08 14:41:00+05:30,954.7,954.7,100,Rising Wedge,-190.94000000000233,-0.19980019980020222,stop_loss
NTPC-EQ,2025-12-08 14:41:00+05:30,2025-12-08 14:41:00+05:30,318.45,318.45,100,Rising Wedge,-63.69000000000233,-0.19980019980020708,stop_loss
HDFCBANK-EQ,2025-12-08 14:42:00+05:30,2025-12-08 14:42:00+05:30,1001.5,1001.5,100,Rising Wedge,-200.29999999998836,-0.19980019980018823,stop_loss
SBIN-EQ,2025-12-08 14:42:00+05:30,2025-12-08 14:42:00+05:30,954.85,954.85,100,Rising Wedge,-190.97000000000116,-0.19980019980020103,stop_loss
NTPC-EQ,2025-12-08 14:42:00+05:30,2025-12-08 14:42:00+05:30,318.5,318.5,100,Rising Wedge,-63.69999999999709,-0.1998001998001907,stop_loss
INDUSINDBK-EQ,2025-12-08 14:41:00+05:30,2025-12-08 14:42:00+05:30,835.95,836.8,100,Falling Wedge,-82.27499999999418,-0.0983226355557167,target
TATACONSUM-EQ,2025-12-08 14:34:00+05:30,2025-12-08 14:42:00+05:30,1148.7,1149.5,100,Symmetrical Triangle,-149.81999999999243,-0.1302954032126074,target
RELIANCE-EQ,2025-12-08 14:43:00+05:30,2025-12-08 14:43:00+05:30,1540.0,1540.0,100,Symmetrical Triangle,-308.0,-0.1998001998001998,target
HDFCBANK-EQ,2025-12-08 14:43:00+05:30,2025-12-08 14:43:00+05:30,1001.5,1001.5,100,Rising Wedge,-200.29999999998836,-0.19980019980018823,stop_loss
SBIN-EQ,2025-12-08 14:43:00+05:30,2025-12-08 14:43:00+05:30,954.25,954.25,100,Rising Wedge,-190.85000000000582,-0.19980019980020586,stop_loss
NTPC-EQ,2025-12-08 14:43:00+05:30,2025-12-08 14:43:00+05:30,318.4,318.4,100,Rising Wedge,-63.68000000000029,-0.19980019980020075,stop_loss
INDUSINDBK-EQ,2025-12-08 14:43:00+05:30,2025-12-08 14:43:00+05:30,837.3,837.3,100,Falling Wedge,-167.45999999999185,-0.1998001998001901,target
RELIANCE-EQ,2025-12-08 14:44:00+05:30,2025-12-08 14:44:00+05:30,1540.9,1540.9,100,Symmetrical Triangle,-308.179999999993,-0.19980019980019528,target
SBIN-EQ,2025-12-08 14:44:00+05:30,2025-12-08 14:44:00+05:30,954.85,954.85,100,Rising Wedge,-190.97000000000116,-0.19980019980020103,stop_loss
HCLTECH-EQ,2025-12-08 14:44:00+05:30,2025-12-08 14:46:00+05:30,1682.1,1683.4,100,Symmetrical Triangle,-206.54999999998836,-0.1226702671325395,target
HINDALCO-EQ,2025-12-08 14:42:00+05:30,2025-12-08 14:47:00+05:30,819.0,819.6,100,Falling Wedge,-103.86000000000058,-0.12668650031287468,target
SBIN-EQ,2025-12-08 14:48:00+05:30,2025-12-08 14:48:00+05:30,954.25,954.25,100,Symmetrical Triangle,-190.85000000000582,-0.19980019980020586,stop_loss
ONGC-EQ,2025-12-08 14:40:00+05:30,2025-12-08 14:48:00+05:30,238.87,238.7,100,Symmetrical Triangle,-64.75699999999779,-0.2708264231268283,stop_loss
SBIN-EQ,2025-12-08 14:49:00+05:30,2025-12-08 14:49:00+05:30,954.1,954.1,100,Symmetrical Triangle,-190.82000000000698,-0.19980019980020708,stop_loss
WIPRO-EQ,2025-12-08 14:46:00+05:30,2025-12-08 14:50:00+05:30,260.78,261.11,100,Falling Wedge,-19.188999999998487,-0.07350958727597462,target
TATAMOTORS-EQ,2025-12-08 14:46:00+05:30,2025-12-08 14:50:00+05:30,346.5,347.2,100,Falling Wedge,0.6299999999973807,0.001816365452721537,target
CIPLA-EQ,2025-12-08 14:50:00+05:30,2025-12-08 14:50:00+05:30,1500.0,1500.0,100,Falling Wedge,-300.0,-0.1998001998001998,target
BPCL-EQ,2025-12-08 14:42:00+05:30,2025-12-08 14:50:00+05:30,355.8,356.0,100,Falling Wedge,-51.18000000000029,-0.1437011555055408,target
INFY-EQ,2025-12-08 14:51:00+05:30,2025-12-08 14:51:00+05:30,1607.2,1607.2,100,Symmetrical Triangle,-321.4400000000023,-0.19980019980020122,target
HCLTECH-EQ,2025-12-08 14:51:00+05:30,2025-12-08 14:51:00+05:30,1685.8,1685.8,100,Symmetrical Triangle,-337.1599999999744,-0.19980019980018462,target
WIPRO-EQ,2025-12-08 14:51:00+05:30,2025-12-08 14:51:00+05:30,261.22,261.22,100,Symmetrical Triangle,-52.24399999999878,-0.19980019980019512,target
COALINDIA-EQ,2025-12-08 14:18:00+05:30,2025-12-08 14:51:00+05:30,376.4,377.15,100,Falling Wedge,-0.35499999999592546,-0.0009422033864008614,target
JSWSTEEL-EQ,2025-12-08 14:46:00+05:30,2025-12-08 14:51:00+05:30,1118.4,1121.6,100,Falling Wedge,95.9999999999709,0.08575115871250609,target
TECHM-EQ,2025-12-08 14:51:00+05:30,2025-12-08 14:51:00+05:30,1585.4,1585.4,100,Symmetrical Triangle,-317.0800000000163,-0.19980019980021008,target
INFY-EQ,2025-12-08 14:52:00+05:30,2025-12-08 14:52:00+05:30,1608.6,1608.6,100,Symmetrical Triangle,-321.71999999997206,-0.19980019980018246,target
HCLTECH-EQ,2025-12-08 14:52:00+05:30,2025-12-08 14:52:00+05:30,1688.0,1688.0,100,Symmetrical Triangle,-337.5999999999767,-0.19980019980018604,target
WIPRO-EQ,2025-12-08 14:52:00+05:30,2025-12-08 14:52:00+05:30,261.27,261.27,100,Symmetrical Triangle,-52.254000000000815,-0.19980019980020292,target
NTPC-EQ,2025-12-08 14:50:00+05:30,2025-12-08 14:52:00+05:30,318.8,319.35,100,Falling Wedge,-8.81499999999869,-0.027622941675635188,target
TECHM-EQ,2025-12-08 14:52:00+05:30,2025-12-08 14:52:00+05:30,1588.0,1588.0,100,Symmetrical Triangle,-317.5999999999767,-0.19980019980018518,target
RELIANCE-EQ,2025-12-08 14:53:00+05:30,2025-12-08 14:53:00+05:30,1540.8,1540.8,100,Rising Wedge,-308.1599999999744,-0.19980019980018318,stop_loss
INFY-EQ,2025-12-08 14:53:00+05:30,2025-12-08 14:53:00+05:30,1608.8,1608.8,100,Symmetrical Triangle,-321.7600000000093,-0.19980019980020558,target
KOTAKBANK-EQ,2025-12-08 14:53:00+05:30,2025-12-08 14:53:00+05:30,2138.1,2138.1,100,Rising Wedge,-427.61999999999534,-0.19980019980019764,stop_loss
HCLTECH-EQ,2025-12-08 14:53:00+05:30,2025-12-08 14:53:00+05:30,1689.1,1689.1,100,Symmetrical Triangle,-337.820000000007,-0.19980019980020391,target
TECHM-EQ,2025-12-08 14:53:00+05:30,2025-12-08 14:53:00+05:30,1588.0,1588.0,100,Symmetrical Triangle,-317.5999999999767,-0.19980019980018518,target
RELIANCE-EQ,2025-12-08 14:54:00+05:30,2025-12-08 14:54:00+05:30,1540.8,1540.8,100,Rising Wedge,-308.1599999999744,-0.19980019980018318,stop_loss
INFY-EQ,2025-12-08 14:54:00+05:30,2025-12-08 14:54:00+05:30,1607.5,1607.5,100,Rising Wedge,-321.5,-0.1998001998001998,stop_loss
KOTAKBANK-EQ,2025-12-08 14:54:00+05:30,2025-12-08 14:54:00+05:30,2134.7,2134.7,100,Rising Wedge,-426.9400000000023,-0.19980019980020092,stop_loss
TATACONSUM-EQ,2025-12-08 14:54:00+05:30,2025-12-08 14:54:00+05:30,1148.6,1148.6,100,Rising Wedge,-229.72000000000116,-0.19980019980020083,stop_loss
RELIANCE-EQ,2025-12-08 14:55:00+05:30,2025-12-08 14:55:00+05:30,1540.2,1540.2,100,Rising Wedge,-308.03999999997905,-0.19980019980018623,stop_loss
KOTAKBANK-EQ,2025-12-08 14:55:00+05:30,2025-12-08 14:55:00+05:30,2134.9,2134.9,100,Rising Wedge,-426.9799999999814,-0.1998001998001911,stop_loss
AXISBANK-EQ,2025-12-08 14:55:00+05:30,2025-12-08 14:55:00+05:30,1274.4,1274.4,100,Rising Wedge,-254.88000000000466,-0.19980019980020344,stop_loss
TATACONSUM-EQ,2025-12-08 14:55:00+05:30,2025-12-08 14:55:00+05:30,1148.8,1148.8,100,Rising Wedge,-229.7600000000093,-0.1998001998002079,stop_loss
INDUSINDBK-EQ,2025-12-08 14:56:00+05:30,2025-12-08 14:56:00+05:30,836.65,836.65,100,Rising Wedge,-167.3299999999872,-0.19980019980018454,stop_loss
BPCL-EQ,2025-12-08 14:56:00+05:30,2025-12-08 14:56:00+05:30,355.5,355.5,100,Symmetrical Triangle,-71.10000000000582,-0.19980019980021615,stop_loss
TATACONSUM-EQ,2025-12-08 14:56:00+05:30,2025-12-08 14:56:00+05:30,1147.5,1147.5,100,Rising Wedge,-229.5,-0.1998001998001998,stop_loss
BAJFINANCE-EQ,2025-12-08 14:55:00+05:30,2025-12-08 14:57:00+05:30,1026.7,1025.0,100,Symmetrical Triangle,-375.16999999999825,-0.3650484121897371,stop_loss
INDUSINDBK-EQ,2025-12-08 14:57:00+05:30,2025-12-08 14:57:00+05:30,837.8,837.8,100,Rising Wedge,-167.55999999999767,-0.19980019980019703,stop_loss
TECHM-EQ,2025-12-08 14:57:00+05:30,2025-12-08 14:57:00+05:30,1586.7,1586.7,100,Rising Wedge,-317.3400000000256,-0.19980019980021588,stop_loss
BPCL-EQ,2025-12-08 14:57:00+05:30,2025-12-08 14:57:00+05:30,355.35,355.35,100,Symmetrical Triangle,-71.07000000000698,-0.1998001998002194,stop_loss
TATACONSUM-EQ,2025-12-08 14:57:00+05:30,2025-12-08 14:57:00+05:30,1147.4,1147.4,100,Rising Wedge,-229.48000000001048,-0.1998001998002089,stop_loss
BAJFINANCE-EQ,2025-12-08 14:58:00+05:30,2025-12-08 14:58:00+05:30,1024.8,1024.8,100,Symmetrical Triangle,-204.95999999999185,-0.19980019980019187,stop_loss
TATACONSUM-EQ,2025-12-08 14:58:00+05:30,2025-12-08 14:58:00+05:30,1147.5,1147.5,100,Rising Wedge,-229.5,-0.1998001998001998,stop_loss
SBILIFE-EQ,2025-12-08 14:58:00+05:30,2025-12-08 14:58:00+05:30,2021.9,2021.9,100,Rising Wedge,-404.38000000000466,-0.1998001998002021,stop_loss
BAJFINANCE-EQ,2025-12-08 14:59:00+05:30,2025-12-08 14:59:00+05:30,1024.9,1024.9,100,Symmetrical Triangle,-204.98000000001048,-0.19980019980021,stop_loss
POWERGRID-EQ,2025-12-08 14:59:00+05:30,2025-12-08 14:59:00+05:30,265.0,265.0,100,Descending Triangle,-53.0,-0.1998001998001998,stop_loss
TATACONSUM-EQ,2025-12-08 14:59:00+05:30,2025-12-08 14:59:00+05:30,1147.5,1147.5,100,Rising Wedge,-229.5,-0.1998001998001998,stop_loss
SBILIFE-EQ,2025-12-08 14:59:00+05:30,2025-12-08 14:59:00+05:30,2022.0,2022.0,100,Rising Wedge,-404.4000000000233,-0.1998001998002113,stop_loss
DIVISLAB-EQ,2025-12-08 15:01:00+05:30,2025-12-08 15:01:00+05:30,6330.5,6330.5,18,Falling Wedge,-227.8979999999865,-0.19980019980018796,target
DIVISLAB-EQ,2025-12-08 15:02:00+05:30,2025-12-08 15:02:00+05:30,6331.5,6331.5,18,Falling Wedge,-227.93400000000838,-0.19980019980020713,target
HDFCBANK-EQ,2025-12-08 15:03:00+05:30,2025-12-08 15:03:00+05:30,1003.5,1003.5,100,Rising Wedge,-200.70000000001164,-0.19980019980021138,stop_loss
HDFCBANK-EQ,2025-12-08 15:04:00+05:30,2025-12-08 15:04:00+05:30,1003.2,1003.2,100,Rising Wedge,-200.64000000001397,-0.19980019980021368,stop_loss
TATASTEEL-EQ,2025-12-08 14:51:00+05:30,2025-12-08 15:05:00+05:30,163.65,163.77,100,Falling Wedge,-20.74199999999837,-0.12661948500627615,target
DRREDDY-EQ,2025-12-08 14:53:00+05:30,2025-12-08 15:05:00+05:30,1266.3,1263.9,100,Falling Wedge,-493.0199999999895,-0.3889500691206365,stop_loss
INFY-EQ,2025-12-08 15:06:00+05:30,2025-12-08 15:06:00+05:30,1610.5,1610.5,100,Rising Wedge,-322.0999999999767,-0.19980019980018535,stop_loss
BHARTIARTL-EQ,2025-12-08 15:06:00+05:30,2025-12-08 15:06:00+05:30,2087.9,2087.9,100,Rising Wedge,-417.5800000000163,-0.1998001998002076,stop_loss
BAJAJFINSV-EQ,2025-12-08 15:06:00+05:30,2025-12-08 15:08:00+05:30,2056.7,2058.5,100,Falling Wedge,-231.51999999998952,-0.1124562217575246,target
TECHM-EQ,2025-12-08 15:08:00+05:30,2025-12-08 15:08:00+05:30,1591.2,1591.2,100,Rising Wedge,-318.2399999999907,-0.19980019980019395,stop_loss
WIPRO-EQ,2025-12-08 15:10:00+05:30,2025-12-08 15:10:00+05:30,261.65,261.65,100,Rising Wedge,-52.330000000001746,-0.19980019980020647,stop_loss
WIPRO-EQ,2025-12-08 15:11:00+05:30,2025-12-08 15:11:00+05:30,261.67,261.67,100,Rising Wedge,-52.33400000000256,-0.19980019980020955,stop_loss
WIPRO-EQ,2025-12-08 15:12:00+05:30,2025-12-08 15:12:00+05:30,261.53,261.53,100,Rising Wedge,-52.30599999999686,-0.19980019980018782,stop_loss
WIPRO-EQ,2025-12-08 15:13:00+05:30,2025-12-08 15:13:00+05:30,261.5,261.5,100,Rising Wedge,-52.30000000000291,-0.1998001998002109,stop_loss
BPCL-EQ,2025-12-08 15:13:00+05:30,2025-12-08 15:13:00+05:30,357.95,357.95,100,Rising Wedge,-71.58999999999651,-0.19980019980019004,stop_loss
WIPRO-EQ,2025-12-08 15:14:00+05:30,2025-12-08 15:14:00+05:30,261.22,261.22,100,Rising Wedge,-52.24399999999878,-0.19980019980019512,stop_loss
BPCL-EQ,2025-12-08 15:14:00+05:30,2025-12-08 15:14:00+05:30,358.0,358.0,100,Rising Wedge,-71.60000000000582,-0.19980019980021602,stop_loss
NTPC-EQ,2025-12-08 15:15:00+05:30,2025-12-08 15:15:00+05:30,319.65,319.65,100,Rising Wedge,-63.93000000000029,-0.19980019980020072,stop_loss
TATAMOTORS-EQ,2025-12-08 15:15:00+05:30,2025-12-08 15:15:00+05:30,348.45,348.45,100,Rising Wedge,-69.69000000000233,-0.19980019980020647,stop_loss
TATASTEEL-EQ,2025-12-08 15:15:00+05:30,2025-12-08 15:15:00+05:30,163.55,163.55,100,Rising Wedge,-32.70999999999913,-0.19980019980019448,stop_loss
NTPC-EQ,2025-12-08 15:16:00+05:30,2025-12-08 15:16:00+05:30,319.2,319.2,100,Rising Wedge,-63.83999999999651,-0.19980019980018887,stop_loss
TATAMOTORS-EQ,2025-12-08 15:16:00+05:30,2025-12-08 15:16:00+05:30,348.4,348.4,100,Rising Wedge,-69.67999999999302,-0.1998001998001798,stop_loss
TATASTEEL-EQ,2025-12-08 15:16:00+05:30,2025-12-08 15:16:00+05:30,163.45,163.45,100,Rising Wedge,-32.68999999999869,-0.1998001998001918,stop_loss
BPCL-EQ,2025-12-08 15:16:00+05:30,2025-12-08 15:16:00+05:30,357.95,357.95,100,Rising Wedge,-71.58999999999651,-0.19980019980019004,stop_loss
NTPC-EQ,2025-12-08 15:17:00+05:30,2025-12-08 15:17:00+05:30,319.2,319.2,100,Rising Wedge,-63.83999999999651,-0.19980019980018887,stop_loss
TATAMOTORS-EQ,2025-12-08 15:17:00+05:30,2025-12-08 15:17:00+05:30,348.15,348.15,100,Rising Wedge,-69.63000000000466,-0.19980019980021316,stop_loss
TATASTEEL-EQ,2025-12-08 15:17:00+05:30,2025-12-08 15:17:00+05:30,163.41,163.41,100,Rising Wedge,-32.6820000000007,-0.19980019980020405,stop_loss
BPCL-EQ,2025-12-08 15:17:00+05:30,2025-12-08 15:17:00+05:30,357.75,357.75,100,Rising Wedge,-71.55000000000291,-0.1998001998002079,stop_loss
WIPRO-EQ,2025-12-08 15:18:00+05:30,2025-12-08 15:18:00+05:30,261.22,261.22,100,Symmetrical Triangle,-52.24399999999878,-0.19980019980019512,stop_loss
NTPC-EQ,2025-12-08 15:18:00+05:30,2025-12-08 15:18:00+05:30,319.1,319.1,100,Rising Wedge,-63.81999999999971,-0.19980019980019884,stop_loss
TATAMOTORS-EQ,2025-12-08 15:18:00+05:30,2025-12-08 15:18:00+05:30,348.15,348.15,100,Rising Wedge,-69.63000000000466,-0.19980019980021316,stop_loss
TATASTEEL-EQ,2025-12-08 15:18:00+05:30,2025-12-08 15:18:00+05:30,163.32,163.32,100,Rising Wedge,-32.66400000000067,-0.1998001998002039,stop_loss
BPCL-EQ,2025-12-08 15:18:00+05:30,2025-12-08 15:18:00+05:30,357.45,357.45,100,Rising Wedge,-71.49000000000524,-0.1998001998002144,stop_loss
NTPC-EQ,2025-12-08 15:19:00+05:30,2025-12-08 15:19:00+05:30,319.0,319.0,100,Rising Wedge,-63.80000000000291,-0.1998001998002089,stop_loss
POWERGRID-EQ,2025-12-08 15:08:00+05:30,2025-12-08 15:19:00+05:30,265.35,265.15,100,Symmetrical Triangle,-73.05000000000655,-0.275021756084528,stop_loss
TATAMOTORS-EQ,2025-12-08 15:19:00+05:30,2025-12-08 15:19:00+05:30,347.95,347.95,100,Rising Wedge,-69.58999999999651,-0.1998001998001898,stop_loss
TATASTEEL-EQ,2025-12-08 15:19:00+05:30,2025-12-08 15:19:00+05:30,163.25,163.25,100,Rising Wedge,-32.650000000001455,-0.1998001998002087,stop_loss
COALINDIA-EQ,2025-12-08 15:19:00+05:30,2025-12-08 15:19:00+05:30,376.85,376.85,100,Rising Wedge,-75.36999999999534,-0.19980019980018748,stop_loss
NTPC-EQ,2025-12-08 15:20:00+05:30,2025-12-08 15:20:00+05:30,319.15,319.15,100,Rising Wedge,-63.830000000001746,-0.19980019980020527,stop_loss
TATASTEEL-EQ,2025-12-08 15:20:00+05:30,2025-12-08 15:20:00+05:30,163.22,163.22,100,Rising Wedge,-32.64400000000023,-0.19980019980020122,stop_loss
BPCL-EQ,2025-12-08 15:20:00+05:30,2025-12-08 15:20:00+05:30,357.4,357.4,100,Rising Wedge,-71.47999999999593,-0.19980019980018843,stop_loss
WIPRO-EQ,2025-12-08 15:21:00+05:30,2025-12-08 15:21:00+05:30,261.22,261.22,100,Symmetrical Triangle,-52.24399999999878,-0.19980019980019512,stop_loss
POWERGRID-EQ,2025-12-08 15:21:00+05:30,2025-12-08 15:21:00+05:30,265.1,265.1,100,Rising Wedge,-53.0199999999968,-0.1998001998001877,stop_loss
TATAMOTORS-EQ,2025-12-08 15:21:00+05:30,2025-12-08 15:21:00+05:30,348.0,348.0,100,Rising Wedge,-69.60000000000582,-0.1998001998002165,stop_loss
TATASTEEL-EQ,2025-12-08 15:21:00+05:30,2025-12-08 15:21:00+05:30,163.1,163.1,100,Rising Wedge,-32.61999999999898,-0.19980019980019356,stop_loss
BPCL-EQ,2025-12-08 15:21:00+05:30,2025-12-08 15:21:00+05:30,357.5,357.5,100,Rising Wedge,-71.5,-0.1998001998001998,stop_loss
ITC-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,401.8,401.8,100,Symmetrical Triangle,-80.36000000000058,-0.19980019980020122,stop_loss
WIPRO-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,261.0,261.0,100,Symmetrical Triangle,-52.19999999999709,-0.19980019980018865,stop_loss
NTPC-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,319.1,319.1,100,Symmetrical Triangle,-63.81999999999971,-0.19980019980019884,stop_loss
POWERGRID-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,265.1,265.1,100,Rising Wedge,-53.0199999999968,-0.1998001998001877,stop_loss
TATAMOTORS-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,347.8,347.8,100,Symmetrical Triangle,-69.55999999999767,-0.19980019980019312,stop_loss
TATASTEEL-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,163.02,163.02,100,Rising Wedge,-32.60399999999936,-0.19980019980019587,stop_loss
BPCL-EQ,2025-12-08 15:22:00+05:30,2025-12-08 15:22:00+05:30,357.4,357.4,100,Rising Wedge,-71.47999999999593,-0.19980019980018843,stop_loss
ITC-EQ,2025-12-08 15:23:00+05:30,2025-12-08 15:23:00+05:30,401.8,401.8,100,Symmetrical Triangle,-80.36000000000058,-0.19980019980020122,stop_loss
POWERGRID-EQ,2025-12-08 15:23:00+05:30,2025-12-08 15:23:00+05:30,265.1,265.1,100,Rising Wedge,-53.0199999999968,-0.1998001998001877,stop_loss
TATACONSUM-EQ,2025-12-08 15:08:00+05:30,2025-12-08 15:23:00+05:30,1146.7,1144.3,100,Falling Wedge,-469.09999999999127,-0.4086782668800557,stop_loss
UPL-EQ,2025-12-08 15:23:00+05:30,2025-12-08 15:23:00+05:30,738.85,738.85,100,Rising Wedge,-147.76999999998952,-0.19980019980018565,stop_loss
HDFCLIFE-EQ,2025-12-08 15:08:00+05:30,2025-12-08 15:23:00+05:30,764.45,763.25,100,Descending Triangle,-272.7700000000041,-0.3564621656059998,stop_loss
POWERGRID-EQ,2025-12-08 15:24:00+05:30,2025-12-08 15:24:00+05:30,265.1,265.1,100,Rising Wedge,-53.0199999999968,-0.1998001998001877,stop_loss
BPCL-EQ,2025-12-08 15:24:00+05:30,2025-12-08 15:24:00+05:30,357.9,357.9,100,Rising Wedge,-71.58000000000175,-0.19980019980020466,stop_loss
UPL-EQ,2025-12-08 15:24:00+05:30,2025-12-08 15:24:00+05:30,738.9,738.9,100,Rising Wedge,-147.77999999999884,-0.19980019980019825,stop_loss
RELIANCE-EQ,2025-12-08 15:24:00+05:30,2025-12-08 15:25:00+05:30,1542.3,1541.9,100,Descending Triangle,-348.4200000000128,-0.2256836724839142,stop_loss
ITC-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,401.7,401.7,100,Descending Triangle,-80.33999999999651,-0.19980019980019112,stop_loss
BAJFINANCE-EQ,2025-12-08 15:00:00+05:30,2025-12-08 15:25:00+05:30,1026.7,1024.7,100,Symmetrical Triangle,-405.1399999999994,-0.39420986143495096,stop_loss
HCLTECH-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,1686.8,1686.8,100,Symmetrical Triangle,-337.35999999998603,-0.1998001998001915,stop_loss
SUNPHARMA-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,1794.8,1794.8,100,Rising Wedge,-358.96000000002095,-0.19980019980021146,stop_loss
ADANIPORTS-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,1481.9,1481.9,100,Symmetrical Triangle,-296.38000000000466,-0.19980019980020292,target
COALINDIA-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,377.15,377.15,100,Rising Wedge,-75.42999999999302,-0.19980019980018132,stop_loss
BAJAJFINSV-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,2062.0,2062.0,100,Rising Wedge,-412.4000000000233,-0.19980019980021108,stop_loss
TECHM-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,1590.6,1590.6,100,Symmetrical Triangle,-318.11999999999534,-0.1998001998001969,stop_loss
BPCL-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,358.0,358.0,100,Rising Wedge,-71.60000000000582,-0.19980019980021602,stop_loss
ADANIENT-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,2214.0,2214.0,100,Symmetrical Triangle,-442.79999999998836,-0.19980019980019456,stop_loss
UPL-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:25:00+05:30,739.65,739.65,100,Rising Wedge,-147.92999999999302,-0.1998001998001904,stop_loss
HCLTECH-EQ,2025-12-08 15:26:00+05:30,2025-12-08 15:26:00+05:30,1686.9,1686.9,100,Falling Wedge,-337.38000000000466,-0.19980019980020258,target
SUNPHARMA-EQ,2025-12-08 15:26:00+05:30,2025-12-08 15:26:00+05:30,1796.0,1796.0,100,Rising Wedge,-359.20000000001164,-0.19980019980020627,stop_loss
COALINDIA-EQ,2025-12-08 15:26:00+05:30,2025-12-08 15:26:00+05:30,376.75,376.75,100,Symmetrical Triangle,-75.35000000000582,-0.19980019980021524,stop_loss
TECHM-EQ,2025-12-08 15:26:00+05:30,2025-12-08 15:26:00+05:30,1591.1,1591.1,100,Symmetrical Triangle,-318.21999999997206,-0.19980019980018227,stop_loss
HCLTECH-EQ,2025-12-08 15:27:00+05:30,2025-12-08 15:27:00+05:30,1687.0,1687.0,100,Falling Wedge,-337.4000000000233,-0.1998001998002136,target
NTPC-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:27:00+05:30,319.3,319.1,100,Symmetrical Triangle,-83.83999999999651,-0.26231206939004154,stop_loss
COALINDIA-EQ,2025-12-08 15:27:00+05:30,2025-12-08 15:27:00+05:30,376.6,376.6,100,Symmetrical Triangle,-75.32000000000698,-0.19980019980021832,stop_loss
BAJAJFINSV-EQ,2025-12-08 15:27:00+05:30,2025-12-08 15:27:00+05:30,2056.7,2056.7,100,Rising Wedge,-411.3400000000256,-0.19980019980021224,stop_loss
ADANIENT-EQ,2025-12-08 15:27:00+05:30,2025-12-08 15:27:00+05:30,2214.1,2214.1,100,Symmetrical Triangle,-442.820000000007,-0.19980019980020297,stop_loss
HCLTECH-EQ,2025-12-08 15:28:00+05:30,2025-12-08 15:28:00+05:30,1687.7,1687.7,100,Falling Wedge,-337.53999999997905,-0.1998001998001874,target
BAJAJFINSV-EQ,2025-12-08 15:28:00+05:30,2025-12-08 15:28:00+05:30,2058.0,2058.0,100,Rising Wedge,-411.5999999999767,-0.19980019980018854,stop_loss
DRREDDY-EQ,2025-12-08 15:28:00+05:30,2025-12-08 15:28:00+05:30,1267.8,1267.8,100,Rising Wedge,-253.55999999999767,-0.19980019980019798,stop_loss
WIPRO-EQ,2025-12-08 15:26:00+05:30,2025-12-08 15:29:00+05:30,261.34,260.83,100,Falling Wedge,-103.21699999999328,-0.3945583764975872,stop_loss
TATAMOTORS-EQ,2025-12-08 15:25:00+05:30,2025-12-08 15:29:00+05:30,348.45,347.85,100,Symmetrical Triangle,-129.63000000000466,-0.3716472937308198,stop_loss
